model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.01}",platt,0.19373416563853554,0,7.0,7,39,0.25925925925925924,0.30952380952380953,0.7407407407407407,0.6904761904761905,0.6077927276521148,0.13864069635833487,0.7971781305114639,0.11963864609621942
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.001}",platt,0.19373538789704378,0,7.0,7,39,0.25925925925925924,0.30952380952380953,0.7407407407407407,0.6904761904761905,0.6077927276521148,0.13864473121749374,0.7971781305114639,0.11965080657430355
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.0001}",platt,0.19373649240782106,0,7.0,7,39,0.25925925925925924,0.30952380952380953,0.7407407407407407,0.6904761904761905,0.6077927276521148,0.1386529132143518,0.7971781305114639,0.11968920903629372
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.001}",platt,0.1922885744519945,0,7.5,7,45,0.25925925925925924,0.35714285714285715,0.7407407407407407,0.6428571428571429,0.40334267980663846,0.14450998145576652,0.7019400352733687,0.05175512330653278
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.0001}",platt,0.19228970326958963,0,7.5,7,45,0.25925925925925924,0.35714285714285715,0.7407407407407407,0.6428571428571429,0.40334267980663846,0.14451251343565535,0.7019400352733687,0.05175174697860473
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.01}",platt,0.18941681204551797,0,7.833333333333333,7,47,0.25925925925925924,0.373015873015873,0.7407407407407407,0.626984126984127,0.45759783928944575,0.140031792735431,0.7495590828924161,0.11196465278633576
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.001}",platt,0.18940818604789597,0,7.833333333333333,7,47,0.25925925925925924,0.373015873015873,0.7407407407407407,0.626984126984127,0.45759783928944575,0.1400945307730592,0.7495590828924161,0.11212632451068098
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.0001}",platt,0.18941481512394592,0,7.833333333333333,7,47,0.25925925925925924,0.373015873015873,0.7407407407407407,0.626984126984127,0.45495233664394313,0.14009735506567345,0.7486772486772487,0.11213517536356547
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.01}",platt,0.19226208294654465,0,7.833333333333333,7,47,0.25925925925925924,0.373015873015873,0.7407407407407407,0.626984126984127,0.40334267980663846,0.14450870720935063,0.7019400352733687,0.05175698718972337
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.0001}",platt,0.19293500899732807,0,8.333333333333334,8,50,0.2962962962962963,0.3968253968253968,0.7037037037037037,0.6031746031746031,0.3840700155950804,0.1439836964064096,0.693121693121693,0.06045824863493088
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.001}",platt,0.19293541302380782,0,8.333333333333334,8,50,0.2962962962962963,0.3968253968253968,0.7037037037037037,0.6031746031746031,0.3803663118913767,0.14398552631622571,0.6922398589065256,0.060459661446317765
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.01}",platt,0.19293566087389516,0,8.333333333333334,8,50,0.2962962962962963,0.3968253968253968,0.7037037037037037,0.6031746031746031,0.3803663118913767,0.14398647855950375,0.6922398589065256,0.06046084295911885
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.001}",isotonic,0.26666666666666666,0,10.0,10,45,0.37037037037037035,0.35714285714285715,0.6296296296296297,0.6428571428571429,0.2514787450138402,0.1431302530600641,0.6318342151675485,0.062073329947910934
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.01}",isotonic,0.26666666666666666,0,10.0,10,45,0.37037037037037035,0.35714285714285715,0.6296296296296297,0.6428571428571429,0.2514787450138402,0.14313710963599335,0.6318342151675485,0.062052436780705926
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.0001}",isotonic,0.26666666666666666,0,10.0,10,45,0.37037037037037035,0.35714285714285715,0.6296296296296297,0.6428571428571429,0.2514787450138402,0.14313884818638323,0.6318342151675485,0.06212323087681559
