model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
catboost,"{""class_weights"": [1, 1], ""depth"": 8, ""learning_rate"": 0.03, ""n_estimators"": 300}",platt,0.17563126002207616,0,4.0,4,22,0.14814814814814814,0.1746031746031746,0.8518518518518519,0.8253968253968254,0.715146666453856,0.12016552418417757,0.8897707231040565,0.12953445380735049
catboost,"{""class_weights"": [1, 1], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 800}",platt,0.16035351018941577,0,4.0,4,24,0.14814814814814814,0.19047619047619047,0.8518518518518519,0.8095238095238095,0.7834708943656684,0.11530419978567197,0.9038800705467372,0.1266167894320898
catboost,"{""class_weights"": [1, 1], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.1601790382605058,0,4.0,4,24,0.14814814814814814,0.19047619047619047,0.8518518518518519,0.8095238095238095,0.7831181606796015,0.11523585582768898,0.9029982363315696,0.12513758954739768
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 300}",isotonic,0.16666666666666666,0,4.0,4,24,0.14814814814814814,0.19047619047619047,0.8518518518518519,0.8095238095238095,0.6158535727163178,0.1086123526938055,0.8694885361552028,0.09744011451757857
catboost,"{""class_weights"": [1, 1], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 300}",platt,0.16066178153705934,0,4.166666666666667,4,25,0.14814814814814814,0.1984126984126984,0.8518518518518519,0.8015873015873016,0.756509774497272,0.1153993318638601,0.8994708994708994,0.13106237381189814
catboost,"{""class_weights"": [1, 2], ""depth"": 8, ""learning_rate"": 0.03, ""n_estimators"": 300}",platt,0.1709083360069027,0,4.166666666666667,4,25,0.14814814814814814,0.1984126984126984,0.8518518518518519,0.8015873015873016,0.7524534554727792,0.11698164512917096,0.9065255731922398,0.128979280452397
catboost,"{""class_weights"": [1, 2], ""depth"": 3, ""learning_rate"": 0.03, ""n_estimators"": 500}",isotonic,0.16666666666666666,0,4.166666666666667,4,25,0.14814814814814814,0.1984126984126984,0.8518518518518519,0.8015873015873016,0.6080820575373952,0.10950509713832308,0.8615520282186949,0.10939983260819142
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 500}",isotonic,0.14285714285714285,0,4.166666666666667,4,25,0.14814814814814814,0.1984126984126984,0.8518518518518519,0.8015873015873016,0.5795035995547505,0.11311560392074665,0.8589065255731922,0.11171443534050203
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 800}",isotonic,0.14285714285714285,0,4.166666666666667,4,25,0.14814814814814814,0.1984126984126984,0.8518518518518519,0.8015873015873016,0.57904775909891,0.11337871522566051,0.8580246913580246,0.11221386933342681
catboost,"{""class_weights"": ""balanced"", ""depth"": 4, ""learning_rate"": 0.03, ""n_estimators"": 300}",platt,0.16701691864789958,0,4.333333333333333,3,26,0.1111111111111111,0.20634920634920634,0.8888888888888888,0.7936507936507936,0.7624959686728694,0.11541773571532633,0.9065255731922398,0.1279544661127422
