model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.001}",platt,0.19150463498126077,0,6.833333333333333,5,41,0.18518518518518517,0.3253968253968254,0.8148148148148148,0.6746031746031746,0.5920033195801816,0.14294595192025553,0.8051146384479718,0.06376891368772632
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.0001}",platt,0.19141999723882497,0,6.833333333333333,5,41,0.18518518518518517,0.3253968253968254,0.8148148148148148,0.6746031746031746,0.5920033195801816,0.14295169578316883,0.8051146384479718,0.06377345698092557
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.01}",platt,0.19150398373755304,0,6.833333333333333,5,41,0.18518518518518517,0.3253968253968254,0.8148148148148148,0.6746031746031746,0.5914618424305172,0.14294341098181687,0.8042328042328042,0.06377868493771909
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.001}",platt,0.19347669863639197,0,7.0,7,41,0.25925925925925924,0.3253968253968254,0.7407407407407407,0.6746031746031746,0.5190714875875694,0.14302389627904508,0.7336860670194003,0.09400375066019129
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.0001}",platt,0.19347669442614562,0,7.0,7,41,0.25925925925925924,0.3253968253968254,0.7407407407407407,0.6746031746031746,0.5190714875875694,0.14302478066090904,0.7336860670194003,0.09399834149156132
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.01}",platt,0.19347883809070382,0,7.0,7,41,0.25925925925925924,0.3253968253968254,0.7407407407407407,0.6746031746031746,0.5158087009914495,0.14304257050182248,0.7319223985890653,0.09129660743823483
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.001}",platt,0.1922519992146973,0,7.5,7,45,0.25925925925925924,0.35714285714285715,0.7407407407407407,0.6428571428571429,0.5439475577605609,0.14186162856528195,0.77336860670194,0.08279901178474745
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.0001}",platt,0.19225197740923775,0,7.5,7,45,0.25925925925925924,0.35714285714285715,0.7407407407407407,0.6428571428571429,0.5439475577605609,0.1418701164009231,0.77336860670194,0.08282131795045197
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.01}",platt,0.19225198641223415,0,7.5,7,45,0.25925925925925924,0.35714285714285715,0.7407407407407407,0.6428571428571429,0.5439475577605609,0.14187323483163808,0.77336860670194,0.08281159479588591
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.0001}",platt,0.19514550781563145,0,8.0,8,48,0.2962962962962963,0.38095238095238093,0.7037037037037037,0.6190476190476191,0.3919073044494228,0.14452353061585235,0.6631393298059964,0.0772017128954012
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.001}",platt,0.19514525094367174,0,8.0,8,48,0.2962962962962963,0.38095238095238093,0.7037037037037037,0.6190476190476191,0.3919073044494228,0.14452968421733728,0.6631393298059964,0.07721925230233631
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.01}",platt,0.19514511382125788,0,8.0,8,48,0.2962962962962963,0.38095238095238093,0.7037037037037037,0.6190476190476191,0.388203600745719,0.14453066720235827,0.6622574955908288,0.0772220967093483
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.01}",platt,0.19006978793336027,0,10.5,10,63,0.37037037037037035,0.5,0.6296296296296297,0.5,0.3308006498910922,0.1435252005187001,0.5811287477954145,0.06568612378134941
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.001}",platt,0.19006890589355527,0,10.5,10,63,0.37037037037037035,0.5,0.6296296296296297,0.5,0.3308006498910922,0.14352693467547648,0.5811287477954145,0.06568369764220905
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.0001}",platt,0.1900624092520577,0,10.666666666666666,10,64,0.37037037037037035,0.5079365079365079,0.6296296296296297,0.49206349206349204,0.33021346139540697,0.14353130363422428,0.5811287477954145,0.06567128849609427
