model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
catboost,"{""class_weights"": [1, 2], ""depth"": 3, ""learning_rate"": 0.03, ""n_estimators"": 500}",platt,0.18227334997864683,0,4.5,4,27,0.14814814814814814,0.216,0.8518518518518519,0.784,0.6725080333108929,0.12418835736575488,0.8796618918570137,0.09706204171762427
catboost,"{""class_weights"": [1, 5], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 800}",isotonic,0.2,0,5.0,5,24,0.18518518518518517,0.192,0.8148148148148148,0.808,0.45835642767745394,0.17402119036363706,0.8096528584333461,0.17001985258369154
catboost,"{""class_weights"": [1, 5], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 500}",isotonic,0.16666666666666666,0,5.0,5,26,0.18518518518518517,0.208,0.8148148148148148,0.792,0.4676133416329495,0.1755169368952796,0.8055663096313502,0.17253976264803464
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 300}",platt,0.1822114764225676,0,5.0,5,27,0.18518518518518517,0.216,0.8148148148148148,0.784,0.6407368843102365,0.1285276860651358,0.8772529788789951,0.11725262637632917
catboost,"{""class_weights"": ""balanced"", ""depth"": 3, ""learning_rate"": 0.03, ""n_estimators"": 500}",platt,0.18032857373012437,0,5.0,5,28,0.18518518518518517,0.224,0.8148148148148148,0.776,0.6946436415902921,0.12323328109260874,0.8823934271088741,0.1150568586251705
catboost,"{""class_weights"": [1, 2], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.17319471421522548,0,5.0,5,28,0.18518518518518517,0.224,0.8148148148148148,0.776,0.6432329572254752,0.1290418684456399,0.8664773949326795,0.09614890748741618
catboost,"{""class_weights"": [1, 5], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 300}",isotonic,0.16114564509790172,0,5.0,5,28,0.18518518518518517,0.224,0.8148148148148148,0.776,0.4792358351031629,0.1709789036453421,0.8387426334580805,0.15582301694342654
catboost,"{""class_weights"": [1, 2], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 300}",platt,0.17811492283254515,0,5.0,5,29,0.18518518518518517,0.232,0.8148148148148148,0.768,0.6508944792459286,0.12790090085589167,0.8744139028691874,0.09216123548232798
catboost,"{""class_weights"": ""balanced"", ""depth"": 4, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.1753619429312972,0,5.0,5,29,0.18518518518518517,0.232,0.8148148148148148,0.768,0.6377419503023368,0.12506224774068414,0.8700692562481182,0.10486872180587632
catboost,"{""class_weights"": [1, 1], ""depth"": 6, ""learning_rate"": 0.06, ""n_estimators"": 800}",platt,0.17294264680563773,0,5.0,5,29,0.18518518518518517,0.232,0.8148148148148148,0.768,0.6342620096971662,0.12316378265986568,0.8724996773777262,0.10494628960412451
catboost,"{""class_weights"": [1, 1], ""depth"": 6, ""learning_rate"": 0.06, ""n_estimators"": 500}",isotonic,0.2857142857142857,0,5.0,5,29,0.18518518518518517,0.232,0.8148148148148148,0.768,0.5342529062600748,0.12767848495710735,0.8598313760915387,0.10893536782532232
catboost,"{""class_weights"": [1, 1], ""depth"": 4, ""learning_rate"": 0.06, ""n_estimators"": 800}",platt,0.1740396601931181,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.6950257057555532,0.12620296751116386,0.878156321245752,0.10513214383313907
catboost,"{""class_weights"": [1, 1], ""depth"": 4, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.17388090052379143,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.69044748670365,0.125343293691317,0.8799199896760873,0.10761371624405937
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.03, ""n_estimators"": 500}",platt,0.179138203702215,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.6458852111306767,0.12857719616226213,0.8699832236417602,0.11333180464674596
catboost,"{""class_weights"": [1, 3], ""depth"": 3, ""learning_rate"": 0.03, ""n_estimators"": 300}",platt,0.1955804717543088,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.6439850388365714,0.12728262331817924,0.8717899083752743,0.11611601817295263
catboost,"{""class_weights"": ""balanced"", ""depth"": 4, ""learning_rate"": 0.06, ""n_estimators"": 300}",platt,0.17845030394873737,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.643006049868795,0.12466256396765547,0.8736611175635566,0.1367247004303153
catboost,"{""class_weights"": [1, 3], ""depth"": 4, ""learning_rate"": 0.03, ""n_estimators"": 500}",platt,0.17539305660135132,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.6206075815236684,0.12799110688522042,0.8638749085903558,0.0994715244576243
catboost,"{""class_weights"": [1, 3], ""depth"": 4, ""learning_rate"": 0.03, ""n_estimators"": 800}",platt,0.17154909474447755,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.5878171023076125,0.1303944799981098,0.8469479932894567,0.07372243096265925
catboost,"{""class_weights"": [1, 1], ""depth"": 8, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.181570087487129,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.5807816527165187,0.12385926995039465,0.8735105605024304,0.10293427943328094
catboost,"{""class_weights"": [1, 1], ""depth"": 6, ""learning_rate"": 0.06, ""n_estimators"": 300}",isotonic,0.3333333333333333,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.5232291707657947,0.12167259841714557,0.8430765260033554,0.09841703659158248
catboost,"{""class_weights"": [1, 20], ""depth"": 3, ""learning_rate"": 0.06, ""n_estimators"": 500}",platt,0.16139460349482115,0,5.0,5,30,0.18518518518518517,0.24,0.8148148148148148,0.76,0.5101265705568537,0.1385496311100943,0.8033509700176366,0.04926723617200245
