model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
xgboost,"{""colsample_bytree"": 0.7, ""gamma"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 4.0, ""n_estimators"": 250, ""reg_lambda"": 6.0, ""scale_pos_weight"": 4.0, ""subsample"": 0.8}",platt,0.1982524023625064,0,5.0,5,29,0.18518518518518517,0.232,0.8148148148148148,0.768,0.6473021666601818,0.12279262826357273,0.8742848539596507,0.114087365337178
