model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.0001}",platt,0.19191350697545403,0,7.0,7,42,0.25925925925925924,0.3333333333333333,0.7407407407407407,0.6666666666666666,0.4927125127466116,0.14084235563539182,0.7319223985890653,0.1021524377854696
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.001}",platt,0.19192473686798436,0,7.0,7,42,0.25925925925925924,0.3333333333333333,0.7407407407407407,0.6666666666666666,0.4927125127466116,0.14084924810550228,0.7319223985890653,0.10215656184483037
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32, 16], ""weight_decay"": 0.01}",platt,0.1919284317492875,0,7.0,7,42,0.25925925925925924,0.3333333333333333,0.7407407407407407,0.6666666666666666,0.4927125127466116,0.1408506129087275,0.7319223985890653,0.10216275081076849
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.0001}",platt,0.19466389765120334,0,8.0,8,40,0.2962962962962963,0.31746031746031744,0.7037037037037037,0.6825396825396826,0.42496223482133305,0.14340197879245184,0.7089947089947092,0.07616589248236959
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.001}",platt,0.19430067201761508,0,8.0,8,42,0.2962962962962963,0.3333333333333333,0.7037037037037037,0.6666666666666666,0.42496223482133305,0.14340177921051164,0.7089947089947092,0.07616838923723913
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [8], ""weight_decay"": 0.01}",platt,0.19422078495244666,0,8.0,8,42,0.2962962962962963,0.3333333333333333,0.7037037037037037,0.6666666666666666,0.42496223482133305,0.14340274289201885,0.7089947089947092,0.07617024151969864
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.001}",platt,0.19431574325786774,0,8.0,8,48,0.2962962962962963,0.38095238095238093,0.7037037037037037,0.6190476190476191,0.4720481327074502,0.14144351644709247,0.7081128747795414,0.08971686869279068
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.0001}",platt,0.19423565018224542,0,8.0,8,48,0.2962962962962963,0.38095238095238093,0.7037037037037037,0.6190476190476191,0.4720481327074502,0.141470243565604,0.7081128747795414,0.08981406808398418
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16, 8], ""weight_decay"": 0.01}",platt,0.19394369030231476,0,8.166666666666666,8,49,0.2962962962962963,0.3888888888888889,0.7037037037037037,0.6111111111111112,0.4719730903448261,0.14139539876611626,0.7081128747795414,0.08972043701577836
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.01}",platt,0.19012427165926934,0,9.5,9,57,0.3333333333333333,0.4523809523809524,0.6666666666666666,0.5476190476190477,0.39715027501621086,0.14277933883031485,0.6331569664902998,0.04662277136519507
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.001}",platt,0.19012758977650354,0,9.5,9,57,0.3333333333333333,0.4523809523809524,0.6666666666666666,0.5476190476190477,0.39715027501621086,0.14277949387127223,0.6331569664902998,0.04661778852129988
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [32], ""weight_decay"": 0.0001}",platt,0.19011542900050843,0,9.5,9,57,0.3333333333333333,0.4523809523809524,0.6666666666666666,0.5476190476190477,0.3946811392137417,0.14278038336700385,0.6322751322751322,0.04660840692364394
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.0001}",platt,0.19232858387272359,0,10.0,10,51,0.37037037037037035,0.40476190476190477,0.6296296296296297,0.5952380952380952,0.29785999969827476,0.1451681432752243,0.5599647266313933,0.03658310890131843
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.001}",platt,0.19232920135326068,0,10.0,10,51,0.37037037037037035,0.40476190476190477,0.6296296296296297,0.5952380952380952,0.29753511340847627,0.14516740539740658,0.5590828924162258,0.03658054756130653
mlp,"{""dropout"": 0.2, ""early_stopping"": true, ""layers"": [16], ""weight_decay"": 0.01}",platt,0.19232649610144326,0,10.0,10,51,0.37037037037037035,0.40476190476190477,0.6296296296296297,0.5952380952380952,0.29753511340847627,0.14516838203353888,0.5590828924162258,0.03658353709075416
