model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
svm_rbf,"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.003}",platt,0.2449907762917054,0,6.0,6,24,0.2222222222222222,0.19047619047619047,0.7777777777777778,0.8095238095238095,0.5195725761940232,0.11695491732413506,0.7998236331569665,0.08531053682992452
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.003}",platt,0.22478681252117477,0,6.0,6,27,0.2222222222222222,0.21428571428571427,0.7777777777777778,0.7857142857142857,0.5953084143710842,0.11898328799649373,0.8201058201058201,0.1040098085317072
svm_rbf,"{""C"": 0.3, ""class_weight"": ""balanced"", ""gamma"": 0.003}",platt,0.20922873448010718,0,6.0,6,27,0.2222222222222222,0.21428571428571427,0.7777777777777778,0.7857142857142857,0.5088099944483261,0.13491333635867858,0.7865961199294533,0.11021450406165763
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 5}, ""gamma"": 0.003}",platt,0.2187960003055889,0,6.0,6,28,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.5145659067083034,0.12656287225514848,0.7857142857142857,0.0820890562822814
svm_rbf,"{""C"": 3.0, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.003}",isotonic,0.3442950255727337,0,6.0,6,28,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.40970429234495737,0.13595428367086806,0.7773368606701939,0.09338748390995388
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 5}, ""gamma"": 0.003}",platt,0.1981574945150487,0,6.0,6,29,0.2222222222222222,0.23015873015873015,0.7777777777777778,0.7698412698412699,0.5096276351033651,0.14163007065101804,0.7848324514991182,0.1418233097161821
svm_rbf,"{""C"": 3.0, ""class_weight"": ""balanced"", ""gamma"": 0.003}",platt,0.21336217859991746,0,6.0,6,30,0.2222222222222222,0.23809523809523808,0.7777777777777778,0.7619047619047619,0.49250500586107293,0.12127016588312145,0.7716049382716049,0.11115983458740013
svm_rbf,"{""C"": 0.3, ""class_weight"": ""balanced"", ""gamma"": 0.01}",platt,0.22538447708939513,0,6.0,6,30,0.2222222222222222,0.23809523809523808,0.7777777777777778,0.7619047619047619,0.4834932244557805,0.12554524171771775,0.7760141093474426,0.062433512971436365
svm_rbf,"{""C"": 0.03, ""class_weight"": ""balanced"", ""gamma"": 0.003}",platt,0.1925225203875194,0,6.0,6,31,0.2222222222222222,0.24603174603174602,0.7777777777777778,0.753968253968254,0.5082653321389579,0.1454349218377081,0.7848324514991182,0.01587223647046283
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 8}, ""gamma"": 0.003}",platt,0.2101778234123043,0,6.0,6,31,0.2222222222222222,0.24603174603174602,0.7777777777777778,0.753968253968254,0.496066031725962,0.12799920939260692,0.7768959435626103,0.08199713269948002
