model,params,best_calibrator,threshold,constraint_feasible,constraint_violation,fn_inner_oof,fp_inner_oof,fnr_inner_oof,fpr_inner_oof,sens_inner_oof,spec_inner_oof,pr_auc_mean,brier_mean,roc_auc_mean,ece_mean
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.003}",platt,0.20796485748602553,0,5.0,5,27,0.17857142857142858,0.216,0.8214285714285714,0.784,0.6378359522219171,0.13519909390035686,0.8453305802899299,0.1333104883405517
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.01}",platt,0.23235080908450367,0,5.0,5,28,0.17857142857142858,0.224,0.8214285714285714,0.776,0.654119379135241,0.12061390638077453,0.833935561577838,0.114631765579518
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.003}",platt,0.2258974746874838,0,5.0,5,29,0.17857142857142858,0.232,0.8214285714285714,0.768,0.6809327929392303,0.11110619288452704,0.8541489224416053,0.08928828417563085
svm_rbf,"{""C"": 0.03, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.003}",platt,0.19414274017938038,0,5.0,5,29,0.17857142857142858,0.232,0.8214285714285714,0.768,0.6366052238859257,0.14796270812977821,0.8452617542048436,0.07720656445723303
svm_rbf,"{""C"": 0.03, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.01}",platt,0.19981336050570353,0,5.0,5,30,0.17857142857142858,0.24,0.8214285714285714,0.76,0.6557812974638259,0.1441346588311164,0.8348173957930055,0.15974560649969302
svm_rbf,"{""C"": 0.03, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.003}",platt,0.19321587913222485,0,5.166666666666667,5,31,0.17857142857142858,0.248,0.8214285714285714,0.752,0.6310719155572097,0.14888492804436962,0.8230094205703962,0.011933363490895374
svm_rbf,"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.003}",platt,0.1936238104928667,0,5.166666666666667,5,31,0.17857142857142858,0.248,0.8214285714285714,0.752,0.6159340662840834,0.10982207353048618,0.8230782466554825,0.084079204192704
svm_rbf,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.003}",platt,0.21846705348029116,0,5.166666666666667,5,31,0.17857142857142858,0.248,0.8214285714285714,0.752,0.5982981809515023,0.1166010198453218,0.7991310706757861,0.08352759872363634
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": 0.01}",platt,0.21988596687877354,0,5.333333333333333,5,32,0.17857142857142858,0.256,0.8214285714285714,0.744,0.6492764213778707,0.1130004380975083,0.8274874177313202,0.09566373708357982
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 2}, ""gamma"": ""scale""}",platt,0.23884108838626192,0,5.5,5,33,0.17857142857142858,0.264,0.8214285714285714,0.736,0.6513828977236825,0.12580254127512783,0.8203768228158471,0.09149228178504637
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.003}",platt,0.20025590517906228,0,5.5,5,33,0.17857142857142858,0.264,0.8214285714285714,0.736,0.6310719155572097,0.14250692265089612,0.8230094205703962,0.15360081449037452
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.003}",platt,0.2094790362875908,0,5.5,5,33,0.17857142857142858,0.264,0.8214285714285714,0.736,0.6309035653888595,0.11928413569859242,0.8221275863552285,0.10701791569544088
svm_rbf,"{""C"": 1.0, ""class_weight"": {""0"": 1, ""1"": 1}, ""gamma"": 0.003}",platt,0.18329862985624512,0,5.5,5,33,0.17857142857142858,0.264,0.8214285714285714,0.736,0.6227033136774811,0.11124904418493504,0.8365810642233407,0.10756069911663262
svm_rbf,"{""C"": 0.1, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.01}",platt,0.2157973745971435,0,5.5,5,33,0.17857142857142858,0.264,0.8214285714285714,0.736,0.6176439119374837,0.13177451495399747,0.8160923990192283,0.11775204006409468
svm_rbf,"{""C"": 0.03, ""class_weight"": {""0"": 1, ""1"": 3}, ""gamma"": 0.01}",platt,0.1957488624919192,0,5.666666666666667,5,34,0.17857142857142858,0.272,0.8214285714285714,0.728,0.6176439119374837,0.1471019380836243,0.8160923990192283,0.14426977936302315
svm_rbf,"{""C"": 0.3, ""class_weight"": ""balanced"", ""gamma"": 0.003}",platt,0.20446466545096634,0,5.666666666666667,5,34,0.17857142857142858,0.272,0.8214285714285714,0.728,0.613791830986042,0.13680756069473812,0.805028605841614,0.12598521993297654
svm_rbf,"{""C"": 0.3, ""class_weight"": {""0"": 1, ""1"": 5}, ""gamma"": 0.003}",platt,0.21309362325193948,0,5.666666666666667,5,34,0.17857142857142858,0.272,0.8214285714285714,0.728,0.6036590806572132,0.12686919308641267,0.7988557663354411,0.10655270795956584
