model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.17955265939235687,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.17950569093227386,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.179465651512146,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.1791873276233673,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.17901751399040222,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.17856724560260773,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.17850236594676971,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.17850027978420258,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.17841362953186035,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.17722052335739136,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.17643263936042786,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.17612296342849731,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.17503483593463898,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.17483381927013397,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.17378360033035278,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.17337153851985931,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.17294079065322876,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.17117051780223846,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.16951052844524384,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.14937567710876465,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.14840157330036163,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.14676672220230103,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.14564932882785797,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.14510208368301392,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.14431241154670715,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.1442624032497406,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.14337323606014252,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.1432316154241562,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.13776759803295135,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.1333831399679184,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.1316371113061905,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.13144712150096893,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.12996558845043182,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.1285853236913681,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.12803377211093903,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.12767569720745087,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.12666891515254974,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.12655171751976013,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.12390153855085373,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.1231611892580986,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.12174736708402634,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.0827963799238205,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,3,0.03,1.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.08093062788248062,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,80,4,0.03,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.08061233162879944,32,52,2,105,0.9411764705882353,0.6687898089171974
catboost,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,200,5,0.05,1.0,0.0037208816354714633,32,52,2,105,0.9411764705882353,0.6687898089171974
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.30362147092819214,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.3024994432926178,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.30231258273124695,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.3015705943107605,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.2977832853794098,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.29755935072898865,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.29592692852020264,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.29589295387268066,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.2956227958202362,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.29540565609931946,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.29463374614715576,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.2945881485939026,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.29277434945106506,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.29277434945106506,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2927722632884979,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2927722632884979,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2902759611606598,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.29027432203292847,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.2886219024658203,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.288620263338089,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.2806185483932495,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.280518114566803,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.28010720014572144,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.27993056178092957,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.2758941054344177,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.2758311629295349,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.27523860335350037,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.27517062425613403,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.2714579403400421,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.27144238352775574,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.2711065709590912,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.2711065709590912,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.2710014581680298,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.2709709405899048,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.2709668278694153,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.2709178030490875,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.27091360092163086,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.27091360092163086,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.2708790898323059,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.27087515592575073,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.26812437176704407,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.2681228220462799,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.2668319344520569,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.266764760017395,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.26654621958732605,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.2662275433540344,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.2652176320552826,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.26515623927116394,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.26337599754333496,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.2633126974105835,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,3.0,0.2,0,0,0.0,0.0,0.26328325271606445,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.26322415471076965,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.2631573975086212,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,6.0,0.2,0,0,0.0,0.0,0.2631136178970337,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.2628510594367981,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,3.0,0.0,0,0,0.0,0.0,0.2628227174282074,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.2623033821582794,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.26219436526298523,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.26219436526298523,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2619349956512451,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2619349956512451,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.26054105162620544,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2589876651763916,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,6.0,0.2,0,0,0.0,0.0,0.2576988637447357,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.2575089633464813,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.25702372193336487,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.24841105937957764,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.24841105937957764,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.24833513796329498,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.2483142614364624,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.2440442144870758,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.24208037555217743,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.2414967268705368,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.24122703075408936,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.24076713621616364,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.24058659374713898,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.24058659374713898,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,1.0,0.2,0,0,0.0,0.0,0.23980337381362915,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.23929284512996674,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.23929284512996674,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.2383706420660019,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.23789943754673004,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.23789943754673004,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,1.0,0.0,0,0,0.0,0.0,0.23761893808841705,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,3.0,0.2,0,0,0.0,0.0,0.23730957508087158,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.2366965413093567,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.23560228943824768,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.23519748449325562,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.2348318248987198,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.2348318248987198,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.23480640351772308,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.2346668541431427,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.2344079166650772,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.0,0,0,0.0,0.0,0.23428568243980408,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.2,0,0,0.0,0.0,0.2339615523815155,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.2337961047887802,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.23340317606925964,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.23323018848896027,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.2331603616476059,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,3,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.2330317497253418,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.23267477750778198,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.23243550956249237,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.23240746557712555,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.2323247194290161,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.23206482827663422,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.23206482827663422,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.23176448047161102,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.23096489906311035,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.23092812299728394,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,50,4,0.03,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.23084382712841034,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.2,0,0,0.0,0.0,0.23060274124145508,32,53,2,104,0.9411764705882353,0.6624203821656051
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,3.0,0.0,0,0,0.0,0.0,0.23030102252960205,32,53,2,104,0.9411764705882353,0.6624203821656051
