model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.45916447043418884,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.45916447043418884,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.45737919211387634,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.45737919211387634,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.4526480734348297,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.4526480734348297,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,6.0,0.0,0,0,0.0,0.0,0.45066800713539124,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.4471944570541382,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.44399580359458923,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.44399094581604004,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.44326427578926086,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,6.0,0.0,0,0,0.0,0.0,0.4432581961154938,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.43972235918045044,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.0,0,0,0.0,0.0,0.43943753838539124,29,22,5,135,0.8529411764705882,0.8598726114649682
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.2,0,0,0.0,0.0,0.43768301606178284,29,22,5,135,0.8529411764705882,0.8598726114649682
