n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.1,0.0,0.2,0.23543792963027954,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.1,0.0,0.0,0.2347715198993683,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.2,0.23261575400829315,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.0,0.21623864769935608,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.0,0.0,0.20890429615974426,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,0.5,0.0,0.20254482328891754,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.2,0.20116592943668365,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.0,0.2,0.20002488791942596,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.1,0.5,0.2,0.19059233367443085,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.0,0.18858028948307037,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.0,1.0,0.2,0.18295934796333313,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.0,1.0,0.2,0.1743004024028778,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.2,0.15797309577465057,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.2,0.14997462928295135,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.0,0.14947207272052765,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.23141856491565704,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.0,0.2,0.2253350168466568,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,0.5,0.2,0.19699618220329285,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.0,0.19695651531219482,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,0.5,0.0,0.19250831007957458,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.0,0.18083244562149048,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.0,0.17921790480613708,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.0,0.1778087019920349,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,0.0,0.0,0.17741891741752625,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.2,0.17546924948692322,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.2,0.17316637933254242,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.2,0.1698344200849533,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.0,0.1672285497188568,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.5,0.2,0.1659289449453354,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.0,0.16236203908920288,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.2,0.16235145926475525,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.0,0.16161096096038818,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,0.5,0.2,0.15667910873889923,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.2,0.1533966064453125,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.1,1.0,0.2,0.15278562903404236,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,0.5,0.0,0.15048831701278687,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.0,0.11807147413492203,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.2,0.11780452728271484,29,34,123,5,0.8529411764705882,0.7834394904458599,0.14705882352941177,0.21656050955414013,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.0,0.0,0.2,0.3067149519920349,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.0,0.0,0.0,0.25952181220054626,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,0.0,0.0,0.24014541506767273,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,0.5,0.0,0.2100902795791626,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,0.5,0.2,0.20635519921779633,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.1,0.0,0.2,0.1937384307384491,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.0,0.2,0.18849803507328033,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.0,0.2,0.1854000687599182,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.5,0.2,0.18007555603981018,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.5,0.0,0.17698222398757935,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.0,0.2,0.17475250363349915,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.0,0.0,0.17262615263462067,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.2,0.1694580614566803,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,0.5,0.2,0.16656893491744995,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.0,0.16468249261379242,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.0,0.1630450338125229,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,0.5,0.2,0.1571991741657257,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.2,0.15486988425254822,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.0,0.1447189301252365,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.2,0.14140838384628296,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.0,0.11366820335388184,29,35,122,5,0.8529411764705882,0.7770700636942676,0.14705882352941177,0.2229299363057325,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,0.0,0.0,0.18223367631435394,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.0,0.2,0.1818537563085556,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.0,0.2,0.1791239231824875,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.2,0.17679782211780548,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.0,0.2,0.1643582284450531,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.0,0.2,0.1600719690322876,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.0,0.15296389162540436,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.1,1.0,0.2,0.1521720588207245,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.1,1.0,0.2,0.14441442489624023,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.0,0.0,0.13283593952655792,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.0,0.11162739992141724,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.2,0.10642096400260925,29,36,121,5,0.8529411764705882,0.7707006369426752,0.14705882352941177,0.22929936305732485,5.142857142857143,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.0,0.15304157137870789,30,37,120,4,0.8823529411764706,0.7643312101910829,0.11764705882352941,0.2356687898089172,5.285714285714286,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.0,0.0,0.15283913910388947,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,0.5,0.0,0.1527656465768814,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.2,0.14889277517795563,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.0,0.0,0.1478581577539444,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,1.0,0.2,0.14694814383983612,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.5,0.2,0.1407051980495453,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.5,0.2,0.13821320235729218,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.2,0.0,0.0,0.13799430429935455,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.0,0.0,0.13462962210178375,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.0,0.13348650932312012,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.2,1.0,0.0,0.12512820959091187,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.2,0.1189199686050415,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.2,0.11663877218961716,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.0,0.11595889925956726,29,37,120,5,0.8529411764705882,0.7643312101910829,0.14705882352941177,0.2356687898089172,5.285714285714286,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.0,0.0,0.15335509181022644,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.0,0.2,0.1493144929409027,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,1.0,0.0,0.14415189623832703,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.5,0.0,0.14283855259418488,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,0.0,0.2,0.14108090102672577,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.5,0.0,0.13696226477622986,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,1.0,0.2,0.1296820342540741,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.2,0.12957103550434113,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.2,0.12528516352176666,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.2,0.12520195543766022,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.0,0.12407174706459045,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.0,0.11973148584365845,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,1.0,0.0,0.11668775230646133,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.0,0.11529456824064255,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.0,0.1107487827539444,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.0,0.0,0.10674770921468735,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.2,0.08294013142585754,29,38,119,5,0.8529411764705882,0.7579617834394905,0.14705882352941177,0.24203821656050956,5.428571428571429,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.0,0.0,0.1324348747730255,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,0.0,0.2,0.1300925761461258,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.35,0.0,0.0,0.1256522238254547,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,1.0,0.2,0.1243111789226532,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.1,0.5,0.0,0.11433539539575577,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.5,0.0,0.11290178447961807,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,0.5,0.2,0.11279561370611191,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.0,0.2,0.11223087459802628,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.0,0.11222753673791885,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,1.0,0.0,0.11106962710618973,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.35,0.5,0.2,0.11069819331169128,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.2,0.1082485094666481,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.35,0.5,0.2,0.10721758008003235,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.0,0.2,0.1064666211605072,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.0,0.10185254365205765,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.2,0.1009935736656189,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.35,0.0,0.2,0.09563171118497849,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.35,0.5,0.0,0.0943562239408493,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.2,0.09147869795560837,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.1,1.0,0.0,0.08936736732721329,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.2,1.0,0.2,0.08699862658977509,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.2,1.0,0.0,0.08350295573472977,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.35,0.5,0.0,0.07216762751340866,29,39,118,5,0.8529411764705882,0.7515923566878981,0.14705882352941177,0.2484076433121019,5.571428571428571,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.2,0.0,0.0,0.12703937292099,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,1.0,0.2,0.11935555189847946,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.2,1.0,0.0,0.10876129567623138,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.5,0.0,1.0,0.2,0.10791179537773132,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.35,0.0,0.0,0.10594592243432999,30,40,117,4,0.8823529411764706,0.7452229299363057,0.11764705882352941,0.25477707006369427,5.714285714285714,False
