n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
250,3,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.0,0.0,0.0,0.3491830825805664,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,3,0.05,6.0,0.8,0.8,6.0,0.0,4.5,0.0,0.0,0.0,0.34884437918663025,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.34811273217201233,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.34620121121406555,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.3417644202709198,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,3,0.05,6.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.3402005136013031,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,4.5,0.0,0.0,0.0,0.3225679397583008,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.31873607635498047,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,6.0,0.9,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.30475282669067383,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.3017863631248474,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,6.0,0.9,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.3004494905471802,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,3,0.05,6.0,0.9,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.29469412565231323,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,3,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.26783648133277893,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,4.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.2635173499584198,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,4.0,0.8,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.25712981820106506,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,3,0.05,4.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.2516837418079376,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,3,0.05,6.0,0.8,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.34258580207824707,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.3398435711860657,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,3,0.05,6.0,0.8,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.33154478669166565,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,3,0.05,6.0,0.8,0.7,4.0,0.0,4.5,0.0,0.0,0.0,0.32609301805496216,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.30408406257629395,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,3,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.2676384150981903,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,3,0.05,4.0,0.8,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.2610280513763428,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
300,3,0.05,4.0,0.8,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.2280852496623993,29,31,126,5,0.8529411764705882,0.802547770700637,0.14705882352941177,0.19745222929936307,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.5,0.0,0.0,0.0,0.3640328049659729,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,3,0.05,6.0,0.8,0.7,6.0,0.0,4.5,0.0,0.0,0.0,0.3340361714363098,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,3,0.05,6.0,0.8,0.8,4.0,0.0,3.5,0.0,0.0,0.0,0.3317062556743622,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,3,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.3225935399532318,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,3,0.05,6.0,0.8,0.7,4.0,0.0,4.5,0.0,0.0,0.0,0.3203233480453491,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,4.5,0.0,0.0,0.0,0.3167470395565033,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,3,0.05,6.0,0.9,0.7,6.0,0.0,3.5,0.0,0.0,0.0,0.2921544313430786,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.283620685338974,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.2573191225528717,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,3,0.05,4.0,0.9,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.24437913298606873,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.24307043850421906,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.24167586863040924,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,3,0.05,4.0,0.8,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.2312355786561966,29,32,125,5,0.8529411764705882,0.7961783439490446,0.14705882352941177,0.20382165605095542,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,4.5,0.0,0.0,0.0,0.3285162150859833,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,3,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.3171301782131195,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,3,0.05,4.0,0.8,0.8,6.0,0.0,4.5,0.0,0.0,0.0,0.26647618412971497,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.26437413692474365,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
250,3,0.05,4.0,0.8,0.8,6.0,0.0,3.5,0.0,0.0,0.0,0.25338682532310486,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,3.5,0.0,0.0,0.0,0.22813087701797485,29,33,124,5,0.8529411764705882,0.7898089171974523,0.14705882352941177,0.21019108280254778,5.0,False
