model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,3.0,0.2,0.4061906933784485,29,18,5,139,0.8529411764705882,0.8853503184713376
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,3.0,0.2,0.4061906933784485,29,18,5,139,0.8529411764705882,0.8853503184713376
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,3.0,0.0,0.47010883688926697,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.0,0.4598756432533264,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.0,0.4458167850971222,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.0,0.4451225996017456,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,3.0,0.2,0.4330512583255768,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,3.0,0.2,0.4325173497200012,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,1.0,0.2,0.4100179970264435,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,1.0,0.2,0.4100179970264435,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,1.0,0.0,0.39058718085289,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,1.0,0.0,0.3629283905029297,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,1.0,0.2,0.3629283905029297,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,1.0,0.0,0.3629283905029297,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,1.0,0.2,0.3629283905029297,29,19,5,138,0.8529411764705882,0.8789808917197452
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,3.0,0.0,0.4737454056739807,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,3.0,0.0,0.4737454056739807,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,3.0,0.2,0.4701441824436188,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,3.0,0.2,0.4701441824436188,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,3.0,0.0,0.46375754475593567,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.0,0.4598090350627899,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.0,0.4540669023990631,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.2,0.4540669023990631,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.0,0.4540669023990631,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.2,0.4540669023990631,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.0,0.4514378309249878,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.0,0.4514378309249878,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.2,0.4419060945510864,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.2,0.4419060945510864,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,6.0,0.2,0.43675071001052856,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,6.0,0.2,0.43675071001052856,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,6.0,0.0,0.4353015720844269,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,6.0,0.0,0.4353015720844269,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.0,0.43529123067855835,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.0,0.43529123067855835,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,6.0,0.2,0.4346051514148712,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,6.0,0.2,0.4346051514148712,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,6.0,0.0,0.434335321187973,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,6.0,0.0,0.434335321187973,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.2,0.4333295226097107,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.2,0.4333295226097107,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.2,0.4314757287502289,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.2,0.4314757287502289,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.0,0.43102434277534485,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,1.0,0.2,0.43102434277534485,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.0,0.4307766258716583,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.0,0.4307766258716583,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,3.0,0.0,0.4287518858909607,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,3.0,0.0,0.4273449182510376,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,3.0,0.2,0.4255405366420746,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,3.0,0.0,0.39995095133781433,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,3.0,0.0,0.39995095133781433,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,1.0,0.0,0.3995112478733063,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,1.0,0.2,0.3995112478733063,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,1.0,0.0,0.3995112478733063,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,1.0,0.2,0.3995112478733063,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,3.0,0.2,0.3993503749370575,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,3.0,0.2,0.3993503749370575,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.0,0.3988187313079834,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.0,0.3988187313079834,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,3.0,0.0,0.39850783348083496,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,3.0,0.0,0.39850783348083496,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,3.0,0.2,0.39704230427742004,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,3.0,0.2,0.39704230427742004,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,3.0,0.2,0.3965812027454376,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,3.0,0.2,0.3965812027454376,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,1.0,0.0,0.396366685628891,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,1.0,0.0,0.396366685628891,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,1.0,0.2,0.3954211473464966,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,1.0,0.2,0.3954211473464966,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,1.0,0.2,0.39089325070381165,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,3.0,0.0,0.3884389400482178,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,3.0,0.0,0.3884389400482178,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,3.0,0.0,0.35863983631134033,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,3.0,0.0,0.35863983631134033,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,3.0,0.2,0.3545534908771515,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,3.0,0.2,0.3545534908771515,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,1.0,0.0,0.3524423837661743,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,1.0,0.0,0.3524423837661743,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,1.0,0.0,0.34312736988067627,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,1.0,0.0,0.34312736988067627,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,1.0,0.2,0.34199702739715576,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,1.0,0.2,0.34199702739715576,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,1.0,0.0,0.32226723432540894,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.9,1.0,0.2,0.31914791464805603,29,20,5,137,0.8529411764705882,0.8726114649681529
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,6.0,0.0,0.4889026880264282,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,6.0,0.2,0.4889026880264282,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,6.0,0.0,0.4889026880264282,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,6.0,0.2,0.4889026880264282,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,6.0,0.0,0.4836161732673645,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.0,0.46638938784599304,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,3.0,0.0,0.46462133526802063,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,6.0,0.0,0.4641633927822113,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,6.0,0.0,0.4641633927822113,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,6.0,0.2,0.46392568945884705,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,6.0,0.2,0.46392568945884705,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,6.0,0.0,0.4610884487628937,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,6.0,0.0,0.4610884487628937,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,6.0,0.2,0.459487646818161,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,6.0,0.2,0.459487646818161,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.0,0.4412846267223358,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,3.0,0.0,0.4412846267223358,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.0,0.44102659821510315,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.2,0.44102659821510315,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.0,0.44102659821510315,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.2,0.44102659821510315,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,1.0,0.2,0.4310808777809143,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,1.0,0.0,0.4310711622238159,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,1.0,0.2,0.4310615062713623,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.2,0.43105819821357727,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,1.0,0.0,0.43105167150497437,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.0,0.4309236407279968,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,6.0,0.2,0.4289439022541046,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,6.0,0.2,0.4289439022541046,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,6.0,0.2,0.42820119857788086,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,6.0,0.2,0.42820119857788086,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.8,6.0,0.2,0.42780691385269165,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.8,6.0,0.2,0.42780691385269165,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,3.0,0.2,0.42536431550979614,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,6.0,0.0,0.4237881302833557,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.03,1.0,0.9,0.8,6.0,0.2,0.4230729639530182,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.8,6.0,0.2,0.42304229736328125,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,6.0,0.0,0.42277732491493225,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.8,6.0,0.2,0.4225384294986725,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,1.0,0.9,0.9,6.0,0.0,0.41575801372528076,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,6.0,0.0,0.41502249240875244,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,1.0,0.0,0.413940966129303,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,1.0,0.2,0.413940966129303,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,1.0,0.0,0.413940966129303,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,1.0,0.2,0.413940966129303,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,1.0,0.9,0.9,6.0,0.2,0.41243696212768555,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,1.0,0.85,0.9,6.0,0.0,0.4117859899997711,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,1.0,0.85,0.9,6.0,0.0,0.41173672676086426,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.0,0.40930110216140747,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.2,0.40930110216140747,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.0,0.40930110216140747,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.2,0.40930110216140747,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.0,0.40323740243911743,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.0,0.40323740243911743,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,3.0,0.0,0.40279802680015564,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,3.0,0.0,0.40279802680015564,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,1.0,0.2,0.4012431800365448,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,1.0,0.2,0.4012431800365448,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,3.0,0.2,0.40094253420829773,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,3.0,0.2,0.40094253420829773,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.8,6.0,0.2,0.40071630477905273,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.8,6.0,0.2,0.40071630477905273,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.8,6.0,0.0,0.39937642216682434,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.8,6.0,0.0,0.39937642216682434,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.2,0.3982241749763489,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.2,0.3982241749763489,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.85,0.9,6.0,0.0,0.3966214954853058,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.85,0.9,6.0,0.0,0.3966214954853058,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.2,0.3965683877468109,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.2,0.3965683877468109,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,3.0,0.0,0.39643052220344543,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,3.0,0.0,0.39643052220344543,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,3.0,0.2,0.3953145444393158,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,3.0,0.2,0.3953145444393158,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.0,0.3950647711753845,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.0,0.3950647711753845,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.8,6.0,0.2,0.39407017827033997,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.8,6.0,0.2,0.39407017827033997,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.02,2.0,0.9,0.9,3.0,0.0,0.39300990104675293,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.02,2.0,0.9,0.9,3.0,0.0,0.39300990104675293,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,3,0.03,2.0,0.9,0.9,6.0,0.0,0.3883506953716278,29,21,5,136,0.8529411764705882,0.8662420382165605
xgboost,0.0,0,0,80,4,0.03,2.0,0.9,0.9,6.0,0.0,0.3883506953716278,29,21,5,136,0.8529411764705882,0.8662420382165605
