n_estimators,max_depth,learning_rate,min_child_weight,subsample,colsample_bytree,reg_lambda,gamma,scale_pos_weight,subgroup_neg_boost,hard_neg_boost,hard_pos_boost,threshold,tp,fp,tn,fn,sens,spec,fnr,fpr,constraint_violation,constraint_feasible
250,2,0.05,6.0,0.9,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.35309597849845886,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,5.0,0.0,0.0,0.5,0.3528810441493988,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,6.0,0.9,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.34868326783180237,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.3416356146335602,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.3334665298461914,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,1.0,0.33125683665275574,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,4.0,0.0,0.0,1.0,0.32190367579460144,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,6.0,0.9,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.3211202919483185,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.5,0.31520384550094604,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,0.5,0.31495165824890137,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
350,2,0.05,6.0,0.9,0.7,4.0,0.0,5.0,0.0,0.0,1.0,0.31324586272239685,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3112478256225586,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,1.0,0.30958718061447144,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3037129044532776,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.3030301630496979,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.5,0.28947460651397705,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.2876097857952118,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.5,0.2756921052932739,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
350,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.5,0.2723607122898102,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.0,0.2528468370437622,29,28,129,5,0.8529411764705882,0.821656050955414,0.14705882352941177,0.17834394904458598,5.0,False
250,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.4145456850528717,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.3965221643447876,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.38451749086380005,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.3805736005306244,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.3750256597995758,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,6.0,0.0,0.0,0.5,0.3739754855632782,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.3718474507331848,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.36045369505882263,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.35251015424728394,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.5,0.35151225328445435,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,1.0,0.34897831082344055,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.34702059626579285,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.3463904857635498,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.3451884686946869,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.344142884016037,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.34130728244781494,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,5.0,0.0,0.0,0.0,0.3379531502723694,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,1.0,0.3351951539516449,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
300,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.3334372639656067,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,1.0,0.333217054605484,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.3322005271911621,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.5,0.32688891887664795,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.3248090147972107,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,5.0,0.0,0.0,0.0,0.3160129487514496,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.31439486145973206,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.9,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.31410375237464905,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.3117012083530426,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.7,4.0,0.0,8.0,0.0,0.0,0.0,0.3112788796424866,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.5,0.3076106309890747,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,0.5,0.3068667948246002,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.0,0.301837295293808,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.29825377464294434,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.29775044322013855,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.5,0.29661625623703003,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.8,2.0,0.0,6.0,0.0,0.0,0.0,0.28828907012939453,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.9,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.28549909591674805,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.28490474820137024,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.2801107168197632,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.2795669734477997,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,0.0,0.2783263623714447,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,1.0,0.2760833203792572,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.27049797773361206,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,4.0,0.0,0.0,1.0,0.26795417070388794,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.0,0.2670820355415344,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,5.0,0.0,0.0,0.0,0.25220638513565063,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
300,2,0.05,4.0,0.8,0.8,2.0,0.0,4.0,0.0,0.0,0.5,0.2509520947933197,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.0,0.24300408363342285,29,29,128,5,0.8529411764705882,0.8152866242038217,0.14705882352941177,0.18471337579617833,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.40903255343437195,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.400196373462677,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.39732956886291504,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.38647180795669556,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.38582098484039307,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.3850686550140381,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.3767167031764984,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.9,0.7,6.0,0.0,6.0,0.0,0.0,1.0,0.37553778290748596,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.37290605902671814,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,0.5,0.3722854256629944,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.3654741644859314,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.3626115620136261,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.359325110912323,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,1.0,0.35925644636154175,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.3547583818435669,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.3507862985134125,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.7,6.0,0.0,8.0,0.0,0.0,1.0,0.3497335612773895,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.3497188091278076,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.3459613025188446,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.3441091775894165,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.0,0.34368276596069336,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.34323862195014954,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.3430018126964569,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,0.5,0.34264853596687317,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.3423280417919159,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,0.5,0.3399064242839813,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,0.5,0.33509474992752075,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,1.0,0.33422335982322693,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.33212366700172424,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.33144593238830566,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,8.0,0.0,0.0,0.5,0.3299958109855652,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,0.0,0.3290384113788605,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,8.0,0.0,0.0,1.0,0.3275611698627472,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.32599687576293945,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.8,6.0,0.0,8.0,0.0,0.0,1.0,0.32587388157844543,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.3253546357154846,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,5.0,0.0,0.0,0.0,0.3241954445838928,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.32101142406463623,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.9,0.8,6.0,0.0,6.0,0.0,0.0,1.0,0.3191216289997101,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,6.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.3190923035144806,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,2.0,0.0,6.0,0.0,0.0,1.0,0.3182581067085266,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.7,2.0,0.0,8.0,0.0,0.0,0.5,0.31744998693466187,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.31598010659217834,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.9,0.8,4.0,0.0,8.0,0.0,0.0,0.5,0.31469616293907166,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.8,6.0,0.0,4.0,0.0,0.0,0.0,0.3085310459136963,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.8,4.0,0.0,5.0,0.0,0.0,1.0,0.3078530728816986,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.0,0.30166858434677124,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,6.0,0.8,0.8,2.0,0.0,5.0,0.0,0.0,0.5,0.3009982705116272,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.2983584403991699,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,1.0,0.2948220372200012,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.8,6.0,0.0,5.0,0.0,0.0,0.5,0.2889249324798584,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,5.0,0.0,0.0,0.5,0.28806352615356445,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,1.0,0.2867715358734131,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,8.0,0.0,0.0,0.0,0.28115683794021606,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.5,0.27998045086860657,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,0.5,0.277742862701416,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,0.0,0.2772543728351593,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.8,2.0,0.0,8.0,0.0,0.0,0.5,0.27545204758644104,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.2737015187740326,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,4.0,0.0,4.0,0.0,0.0,0.0,0.27353715896606445,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.9,0.8,6.0,0.0,4.0,0.0,0.0,1.0,0.272693932056427,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,4.0,0.0,0.0,1.0,0.2702712118625641,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
300,2,0.05,4.0,0.8,0.7,4.0,0.0,6.0,0.0,0.0,1.0,0.268602192401886,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
250,2,0.05,4.0,0.8,0.7,2.0,0.0,4.0,0.0,0.0,1.0,0.26544055342674255,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.8,4.0,0.0,6.0,0.0,0.0,1.0,0.26151543855667114,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.7,6.0,0.0,5.0,0.0,0.0,0.0,0.2588520050048828,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
350,2,0.05,4.0,0.8,0.8,2.0,0.0,6.0,0.0,0.0,0.5,0.25807106494903564,29,30,127,5,0.8529411764705882,0.8089171974522293,0.14705882352941177,0.1910828025477707,5.0,False
