model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,cb_iterations,cb_depth,cb_learning_rate,cb_l2_leaf_reg,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.2,0,0,0.0,0.0,0.36290988326072693,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.0,0,0,0.0,0.0,0.35705113410949707,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.34423449635505676,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,6.0,0.2,0,0,0.0,0.0,0.34423449635505676,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.34274813532829285,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,6.0,0.0,0,0,0.0,0.0,0.34274813532829285,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.0,0,0,0.0,0.0,0.3383312523365021,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.33278751373291016,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.33278751373291016,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.0,0,0,0.0,0.0,0.33278751373291016,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,1.0,0.2,0,0,0.0,0.0,0.33278751373291016,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.3252129554748535,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,1.0,0.2,0,0,0.0,0.0,0.3252129554748535,31,34,3,123,0.9117647058823529,0.7834394904458599
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,1.0,0.0,0,0,0.0,0.0,0.3213173747062683,31,34,3,123,0.9117647058823529,0.7834394904458599
