model_name,logreg_c,dtree_max_depth,dtree_min_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_min_child_weight,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,xgb_gamma,threshold,tp,fp,fn,tn,sens,spec
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,3.0,0.0,0.37199243903160095,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,3.0,0.0,0.37199243903160095,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,3.0,0.2,0.37176987528800964,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,3.0,0.2,0.37176987528800964,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,3.0,0.2,0.3711502254009247,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,3.0,0.2,0.3711502254009247,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,3.0,0.0,0.37068068981170654,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,3.0,0.0,0.37068068981170654,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,6.0,0.2,0.37062960863113403,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,6.0,0.2,0.37062960863113403,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,6.0,0.2,0.3676588833332062,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,6.0,0.2,0.3676588833332062,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.8,6.0,0.2,0.36760199069976807,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.8,6.0,0.2,0.36760199069976807,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,6.0,0.0,0.367460697889328,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,6.0,0.0,0.367460697889328,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,3.0,0.2,0.3668460547924042,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,3.0,0.2,0.3668460547924042,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,6.0,0.2,0.36607715487480164,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,6.0,0.2,0.36607715487480164,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,3.0,0.0,0.3656984567642212,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,3.0,0.0,0.3656984567642212,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,6.0,0.0,0.3656764626502991,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,6.0,0.0,0.3656764626502991,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,6.0,0.0,0.3616994023323059,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,6.0,0.0,0.3616994023323059,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,3.0,0.2,0.3600645363330841,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,3.0,0.2,0.36005836725234985,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,3.0,0.0,0.3598138988018036,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,3.0,0.0,0.3597991466522217,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,6.0,0.0,0.35967135429382324,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,6.0,0.0,0.35967135429382324,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,6.0,0.0,0.35943353176116943,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,6.0,0.0,0.35943353176116943,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,6.0,0.2,0.35901153087615967,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,6.0,0.2,0.35901153087615967,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,6.0,0.2,0.35830235481262207,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,6.0,0.2,0.35830235481262207,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.0,0.3576579689979553,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,6.0,0.2,0.3572584390640259,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,6.0,0.2,0.3570566177368164,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,6.0,0.2,0.3570566177368164,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.0,0.35646548867225647,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,6.0,0.2,0.3564433753490448,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,3.0,0.0,0.3563057780265808,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.8,3.0,0.2,0.3561312258243561,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.2,0.3561047911643982,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.8,6.0,0.0,0.3560824990272522,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,6.0,0.2,0.3560616075992584,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,6.0,0.2,0.3560616075992584,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.2,0.35588812828063965,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,3.0,0.0,0.355853796005249,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,6.0,0.0,0.3558472692966461,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,6.0,0.0,0.3558472692966461,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,3.0,0.0,0.3557964861392975,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,3.0,0.2,0.35571205615997314,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,3.0,0.0,0.3556567430496216,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.8,6.0,0.0,0.35528475046157837,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,6.0,0.2,0.3535069525241852,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.0,0.3532268702983856,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.0,0.3532268702983856,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,3.0,0.0,0.3530901074409485,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,6.0,0.2,0.352739155292511,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,6.0,0.2,0.35253480076789856,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,6.0,0.2,0.3524438142776489,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.9,6.0,0.0,0.3519194424152374,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,6.0,0.0,0.35188278555870056,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.9,6.0,0.0,0.35182568430900574,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.8,1.0,0.2,0.35103151202201843,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.8,1.0,0.2,0.35103151202201843,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,6.0,0.0,0.350951611995697,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,3.0,0.0,0.35063233971595764,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.9,0.9,3.0,0.2,0.35046735405921936,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,3.0,0.2,0.3500971496105194,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.8,6.0,0.2,0.35007134079933167,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.8,6.0,0.2,0.3494150936603546,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,6.0,0.2,0.3473040461540222,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,6.0,0.2,0.34727415442466736,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,6.0,0.2,0.34708115458488464,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.85,0.9,6.0,0.0,0.3470262289047241,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,6.0,0.0,0.34645557403564453,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.85,0.9,6.0,0.2,0.3461899161338806,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.2,0.34599608182907104,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.9,0.9,6.0,0.0,0.34574535489082336,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.9,0.9,6.0,0.0,0.34571588039398193,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.2,0.3455561697483063,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.8,6.0,0.0,0.3454282283782959,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.8,6.0,0.0,0.34488314390182495,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.0,0.34359288215637207,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.0,0.34359288215637207,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.0,0.34223413467407227,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.0,0.34223413467407227,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.85,0.9,1.0,0.2,0.34090670943260193,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.85,0.9,1.0,0.2,0.34090670943260193,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.8,3.0,0.2,0.3406599760055542,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.8,3.0,0.2,0.3406599760055542,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.8,3.0,0.0,0.33985546231269836,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.8,3.0,0.0,0.33985546231269836,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.9,0.9,3.0,0.0,0.33872315287590027,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.9,0.9,3.0,0.0,0.33872315287590027,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.2,0.3386068344116211,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.2,0.3386068344116211,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,6.0,0.2,0.33830955624580383,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,6.0,0.2,0.33824795484542847,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.8,3.0,0.2,0.33819594979286194,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.8,3.0,0.2,0.33819594979286194,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.8,1.0,0.0,0.33736929297447205,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.8,1.0,0.0,0.33736929297447205,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,1.0,0.9,0.9,6.0,0.0,0.33683183789253235,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,1.0,0.9,0.9,6.0,0.0,0.3367672562599182,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,6.0,0.0,0.3344367444515228,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,6.0,0.0,0.3344367444515228,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,1.0,0.0,0.3341001868247986,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,2.0,0.9,0.9,1.0,0.2,0.3341001868247986,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,1.0,0.0,0.3341001868247986,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,2.0,0.9,0.9,1.0,0.2,0.3341001868247986,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.8,6.0,0.2,0.33317795395851135,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.8,6.0,0.2,0.33317795395851135,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,6.0,0.0,0.3322142958641052,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,6.0,0.0,0.3322142958641052,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,3,0.02,2.0,0.85,0.9,6.0,0.2,0.33103635907173157,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,80,4,0.02,2.0,0.85,0.9,6.0,0.2,0.33103635907173157,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,3.0,0.2,0.33049190044403076,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,3.0,0.2,0.33049190044403076,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,2.0,0.85,0.9,3.0,0.0,0.3295198678970337,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,2.0,0.85,0.9,3.0,0.0,0.3295198678970337,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.9,6.0,0.0,0.32883039116859436,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.9,6.0,0.0,0.32883039116859436,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,1.0,0.0,0.3266795873641968,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,6.0,0.0,0.32581180334091187,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,6.0,0.0,0.32581180334091187,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,6.0,0.0,0.3257797360420227,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,6.0,0.0,0.3257797360420227,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,1.0,0.0,0.32476213574409485,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.8,6.0,0.2,0.32462388277053833,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.8,6.0,0.2,0.32462388277053833,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.8,6.0,0.0,0.3244321048259735,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.8,6.0,0.0,0.3244321048259735,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.85,0.8,6.0,0.2,0.32420989871025085,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.85,0.8,6.0,0.2,0.32420989871025085,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.8,6.0,0.0,0.32402074337005615,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.8,6.0,0.0,0.32402074337005615,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.8,1.0,0.0,0.3234975337982178,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.0,0.3233899176120758,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,3.0,0.0,0.3233899176120758,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,6.0,0.2,0.32320308685302734,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,6.0,0.2,0.32320308685302734,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.9,6.0,0.0,0.322885662317276,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.9,6.0,0.0,0.322885662317276,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.2,0.3223629295825958,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.2,0.3223629295825958,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.9,6.0,0.2,0.3218158185482025,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.9,6.0,0.2,0.3218158185482025,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.8,3.0,0.2,0.3213571608066559,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.8,3.0,0.2,0.3213571608066559,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.8,1.0,0.2,0.3206360638141632,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,1.0,0.0,0.3203827142715454,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.8,1.0,0.2,0.3203827142715454,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.0,0.3194115161895752,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,3.0,0.2,0.31886908411979675,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,3.0,0.2,0.31886908411979675,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.2,0.3187868297100067,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.2,0.3187868297100067,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.85,0.9,1.0,0.2,0.3186950087547302,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.8,3.0,0.0,0.3185531795024872,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.8,3.0,0.0,0.3185531795024872,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.02,1.0,0.9,0.9,1.0,0.0,0.31804952025413513,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.05,2.0,0.9,0.9,6.0,0.2,0.3179943263530731,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.05,2.0,0.9,0.9,6.0,0.2,0.3179943263530731,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.9,0.9,3.0,0.0,0.3173774182796478,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.9,0.9,3.0,0.0,0.3173774182796478,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,1.0,0.0,0.317085325717926,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.02,1.0,0.85,0.9,1.0,0.2,0.317085325717926,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.85,0.8,6.0,0.0,0.31682711839675903,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.85,0.8,6.0,0.0,0.31682711839675903,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.02,2.0,0.85,0.9,3.0,0.0,0.31663423776626587,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.02,2.0,0.85,0.9,3.0,0.0,0.31663423776626587,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,3,0.03,2.0,0.9,0.8,6.0,0.2,0.3164670169353485,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,50,4,0.03,2.0,0.9,0.8,6.0,0.2,0.3164670169353485,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,3.0,0.0,0.3154233992099762,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,3,0.03,1.0,0.85,0.8,3.0,0.2,0.31532448530197144,30,33,4,124,0.8823529411764706,0.7898089171974523
xgboost,0.0,0,0,30,4,0.03,1.0,0.85,0.8,3.0,0.2,0.3153051733970642,30,33,4,124,0.8823529411764706,0.7898089171974523
