stage1_meta_model,stage1_class_weight_spec,stage1_meta_c,stage1_rf_n_estimators,stage1_rf_max_depth,stage1_rf_min_samples_leaf,stage2_meta_model,stage2_class_weight_spec,stage2_meta_c,stage2_rf_n_estimators,stage2_rf_max_depth,stage2_rf_min_samples_leaf,n_splits,stage1_target_pos_ratio,stage2_target_pos_ratio,use_raw_features,tp,fp,fn,tn,sens,spec,cost,constraint_violation,meets_max_fp,meets_target_fn,meets_both
logreg,1:5,0.05,0,,0,logreg,"0:3,1:1",0.1,0,,0,3,0.45,0.35,True,23,27,11,130,0.6764705882352942,0.8280254777070064,159.0,10.0,False,False,False
